,Size & Momentum(2X3) Big - Down,Size & Momentum(2X3) Big - Medium,Size & Momentum(2X3x) BIg - Up,Size & Momentum(2X3) Small - Down,Size & Momentum(2X3) Small - Medium,Size & Momentum(2X3) Small - Up,UMD
2005-04-01 00:00:00,1.19,1.9,2.19,1.71,0.75,1.47,0.3800000000000001
2005-04-04 00:00:00,-0.17,0.69,-0.34,0.1,0.34,0.38,0.05499999999999999
2005-04-05 00:00:00,-0.17,0.69,-0.34,0.1,0.34,0.38,0.05499999999999999
2005-04-06 00:00:00,0.35,0.51,0.94,0.56,0.46,0.7,0.36499999999999994
2005-04-07 00:00:00,0.12,-0.01,-0.2,0.61,0,0.28,-0.32499999999999996
2005-04-08 00:00:00,0.11,0.64,0.15,0.78,0.77,0.52,-0.10999999999999999
2005-04-11 00:00:00,-0.72,-0.56,-0.62,-0.06,-0.31,0.46,0.31000000000000005
2005-04-12 00:00:00,0.12,-0.46,-1.05,-0.28,-0.36,-0.11,-0.5
2005-04-13 00:00:00,-0.2,0.15,0.77,-0.5,-0.31,0.57,1.02
2005-04-14 00:00:00,-2.67,-3.22,-2.56,-1.29,-0.92,-1.57,-0.08499999999999996
2005-04-15 00:00:00,-0.85,-0.48,-1.84,-0.87,-1.31,-1.93,-1.025
2005-04-18 00:00:00,-2.23,-2.14,-3.98,-4.5,-4.04,-5.1,-1.1749999999999998
2005-04-19 00:00:00,0.11,1.01,1.75,2.13,1.88,2.19,0.8500000000000001
2005-04-20 00:00:00,-0.09,1.03,0.86,0.22,0.59,1.17,0.95
2005-04-21 00:00:00,-0.29,0.27,1.61,-0.58,-0.25,-0.43,1.025
2005-04-22 00:00:00,0.37,-0.18,0.21,0.67,1.22,0.86,0.015000000000000013
2005-04-25 00:00:00,0.81,0.4,0.03,0.26,0.52,0.81,-0.11499999999999999
2005-04-26 00:00:00,-0.45,0.11,0,-0.25,-0.31,0.09,0.39499999999999996
2005-04-27 00:00:00,-1.57,-1.55,-1.69,-1.18,-1.27,-1,0.030000000000000027
2005-04-28 00:00:00,-1.31,-1.41,-0.93,-1.32,-0.8,-0.9,0.3999999999999999
2005-04-29 00:00:00,-1.03,-0.5,-1.02,-1.59,-1.24,-1.75,-0.07499999999999996
2005-05-02 00:00:00,0.96,0.55,0.3,0.29,0.51,1.07,0.06000000000000005
2005-05-03 00:00:00,-0.44,-0.64,0.14,-0.89,0.05,-0.15,0.66
2005-05-04 00:00:00,1.75,1.55,2.54,1.64,1.24,1.51,0.33000000000000007
2005-05-05 00:00:00,1.75,1.55,2.54,1.64,1.24,1.51,0.33000000000000007
2005-05-06 00:00:00,1.32,0.7,1.51,1.36,0.64,1.18,0.004999999999999893
2005-05-09 00:00:00,-0.41,-0.86,-1.23,-0.01,-0.81,-1.02,-0.915
2005-05-10 00:00:00,0.31,-0.09,-1.23,0.89,0.54,0.22,-1.105
2005-05-11 00:00:00,-1.09,-1.12,-1.8,-0.79,-0.37,-0.97,-0.44499999999999995
2005-05-12 00:00:00,-0.08,-0.57,0.44,0.14,0.44,0.34,0.36
2005-05-13 00:00:00,0.78,-0.31,-0.32,0.69,-0.05,0.17,-0.8099999999999999
2005-05-16 00:00:00,1.22,0.33,-0.04,1.38,0.73,0.97,-0.8349999999999999
2005-05-17 00:00:00,0.09,-0.09,-1.07,0.88,-0.24,-0.53,-1.2850000000000001
2005-05-18 00:00:00,0.54,0.64,-1.04,0.85,0.68,0.92,-0.7550000000000001
2005-05-19 00:00:00,2.2,2.43,3.15,1.46,1.27,2.08,0.7850000000000001
2005-05-20 00:00:00,0.07,0.04,-0.32,0.22,-0.04,0.44,-0.08500000000000002
2005-05-23 00:00:00,-0.04,-0.15,0.7,0.07,0.27,1.74,1.205
2005-05-24 00:00:00,-0.17,0.17,0.71,0.05,-0.03,-1.02,-0.09500000000000003
2005-05-25 00:00:00,-1.61,-0.86,-0.63,-0.17,0.04,-0.27,0.44
2005-05-26 00:00:00,0.08,0.54,0.52,0.22,0.45,0.33,0.275
2005-05-27 00:00:00,1.65,1.84,1.96,1.26,1.03,0.71,-0.1200000000000001
2005-05-30 00:00:00,0.69,0.48,1.12,1.6,1.13,0.87,-0.1499999999999999
2005-05-31 00:00:00,-0.2,0.39,1.27,0.37,0.68,0.33,0.7150000000000001
2005-06-01 00:00:00,-0.03,0.05,0,-0.4,-0.2,0.46,0.44500000000000006
2005-06-02 00:00:00,0.2,0.17,0.44,0.63,0.87,1.72,0.665
2005-06-03 00:00:00,0.29,0.58,1.59,0.99,0.65,1.17,0.7399999999999999
2005-06-06 00:00:00,0.29,0.58,1.59,0.99,0.65,1.17,0.7399999999999999
2005-06-07 00:00:00,-0.97,-0.59,0.17,0.33,0.52,1.57,1.19
2005-06-08 00:00:00,0.25,0.92,1.45,0.27,0.01,-0.82,0.05499999999999999
2005-06-09 00:00:00,0.72,1.62,1.97,0.17,0.74,1.52,1.3
2005-06-10 00:00:00,0.92,-0.11,-0.08,-0.02,0.3,0.95,-0.015000000000000013
2005-06-13 00:00:00,0.32,-0.02,-1.34,0.37,0.71,1.03,-0.5
2005-06-14 00:00:00,-0.5,-0.51,-2.23,-1.48,-0.89,-0.89,-0.5700000000000001
2005-06-15 00:00:00,1.51,2.16,2.2,0.66,0.98,1.74,0.8850000000000002
2005-06-16 00:00:00,-0.06,0.07,0.91,0.61,0.66,1.21,0.785
2005-06-17 00:00:00,-0.26,0.19,0.69,0.1,0.65,-0.03,0.41
2005-06-20 00:00:00,-0.52,-1.17,-0.78,-0.69,0,-0.52,-0.04500000000000004
2005-06-21 00:00:00,-0.36,-0.41,-0.49,-0.45,-0.64,0.14,0.23000000000000004
2005-06-22 00:00:00,0.96,1.47,1.64,0.8,0.64,1.26,0.57
2005-06-23 00:00:00,0.66,1.05,1.91,0.94,0.66,1.39,0.8499999999999999
2005-06-24 00:00:00,-1.4,-0.64,0.4,-0.51,0.39,0.62,1.4649999999999999
2005-06-27 00:00:00,-1.08,-1.27,-1.17,-0.56,0.06,0.34,0.40500000000000014
2005-06-28 00:00:00,0.5,0.28,-0.03,0.23,0.68,0.37,-0.195
2005-06-29 00:00:00,0.11,0.54,1.71,0.4,0.41,0.76,0.9799999999999999
2005-06-30 00:00:00,0.63,0.97,1.51,0.57,1.11,1.7,1.005
2005-07-01 00:00:00,0.84,0.98,0.86,1.52,1.3,1.32,-0.08999999999999986
2005-07-04 00:00:00,0.07,0.48,0.46,2.27,1.87,2.48,0.30000000000000004
2005-07-05 00:00:00,-0.23,-0.18,-1.21,0.52,1.25,1.03,-0.235
2005-07-06 00:00:00,0.47,-0.07,-0.99,0.92,1.13,1.33,-0.525
2005-07-07 00:00:00,1.16,0.45,0.5,0.87,0.94,0.4,-0.565
2005-07-08 00:00:00,-0.09,-0.5,-0.72,0.07,-0.69,-0.93,-0.815
2005-07-11 00:00:00,2.21,1.75,1.35,2.18,1.32,1.42,-0.8100000000000003
2005-07-12 00:00:00,0.64,-0.03,-0.56,-0.37,-0.22,-0.3,-0.5650000000000001
2005-07-13 00:00:00,0.63,0.66,0.61,0.31,0.32,0.53,0.10000000000000009
2005-07-14 00:00:00,0.44,1.91,1.36,0.94,0.62,0.77,0.375
2005-07-15 00:00:00,-0.47,-0.37,0.57,-0.38,0.31,0.28,0.85
2005-07-18 00:00:00,0.36,-0.2,1.53,0.65,1.16,1.39,0.955
2005-07-19 00:00:00,1.13,1.56,1.28,0.67,0.92,1.04,0.26000000000000023
2005-07-20 00:00:00,-0.4,0.14,-0.56,-1.51,-1.15,-0.84,0.2550000000000001
2005-07-21 00:00:00,0.31,-0.17,-0.42,0.44,0.43,0.18,-0.495
2005-07-22 00:00:00,-0.35,0.12,-0.95,-0.19,-0.18,0.32,-0.04499999999999993
2005-07-25 00:00:00,0.67,2.47,1.57,1.45,1.7,0.67,0.06000000000000005
2005-07-26 00:00:00,-0.41,0.46,0.37,1.04,0.56,0.93,0.33499999999999996
2005-07-27 00:00:00,0.24,0.06,1.5,1.12,1.12,1.16,0.65
2005-07-28 00:00:00,1.87,0.63,0.98,0.87,0.75,1.37,-0.19500000000000006
2005-07-29 00:00:00,0.36,0.9,0.27,-0.04,0.64,-0.49,-0.27
2005-08-01 00:00:00,0.38,0.41,0.12,-0.07,0.16,0.63,0.22
2005-08-02 00:00:00,-0.32,0.89,0.41,-0.57,-0.07,-0.68,0.30999999999999994
2005-08-03 00:00:00,0.08,-0.52,0.59,-1.02,-0.71,-1.62,-0.045000000000000095
2005-08-04 00:00:00,-0.33,-0.26,-2.28,-2.51,-2.41,-2.74,-1.0899999999999999
2005-08-05 00:00:00,-1.9,-2.11,-1.78,-2.79,-2.93,-3.66,-0.37500000000000044
2005-08-08 00:00:00,-0.14,-0.27,-1.11,-0.69,-0.07,-0.59,-0.4350000000000001
2005-08-09 00:00:00,0.52,1.72,2.52,1.16,1.68,1.93,1.3850000000000002
2005-08-10 00:00:00,0.38,0.55,0.7,0.64,1,1.19,0.43499999999999994
2005-08-11 00:00:00,1.97,1.39,2.19,0.52,0.69,0.87,0.2849999999999999
2005-08-12 00:00:00,0.64,0.36,0.96,0.03,0.62,0.82,0.5549999999999999
2005-08-15 00:00:00,0.64,0.36,0.96,0.03,0.62,0.82,0.5549999999999999
2005-08-16 00:00:00,-1.37,-0.99,-1.21,-0.88,-0.77,-1.28,-0.1200000000000001
2005-08-17 00:00:00,-0.21,-0.52,-0.27,-0.86,-0.23,-0.91,-0.05500000000000005
2005-08-18 00:00:00,-1.81,-1.93,-1.98,-1.06,-0.79,-1.71,-0.4099999999999999
2005-08-19 00:00:00,-0.17,-0.33,0.11,0.31,0.21,-0.17,-0.1
2005-08-22 00:00:00,2.15,2.92,2.48,1.8,1.48,1.72,0.125
2005-08-23 00:00:00,0.01,-0.28,0.8,0.51,0.56,0.6,0.43999999999999995
2005-08-24 00:00:00,-1.7,-2.35,-1.26,-0.07,-0.67,-0.75,-0.11999999999999988
2005-08-25 00:00:00,0.25,0.4,-0.24,0.28,0.28,-0.35,-0.56
2005-08-26 00:00:00,-0.57,-1.23,-2.25,-0.38,-0.33,-0.7,-1
2005-08-29 00:00:00,-1.72,-2.26,-4.55,-3.71,-3.2,-4.93,-2.0250000000000004
2005-08-30 00:00:00,0.8,1.11,0.93,0.28,0.2,1.1,0.4750000000000001
2005-08-31 00:00:00,0.78,1.24,1.44,0.81,0.78,1.57,0.7099999999999999
2005-09-01 00:00:00,1.54,2.64,2.44,1.78,1.93,2.62,0.8700000000000001
2005-09-02 00:00:00,0.8,0.57,1.99,0.83,1.28,1.3,0.8300000000000001
2005-09-05 00:00:00,0.49,-0.74,-0.28,1.22,1.31,1.66,-0.16500000000000004
2005-09-06 00:00:00,0.8,0.88,-0.15,0.74,0.34,0.14,-0.775
2005-09-07 00:00:00,1.49,2.39,1.24,0.55,0.79,1.04,0.1200000000000001
2005-09-08 00:00:00,0.44,0.14,-0.4,-0.31,-0.37,-0.44,-0.48500000000000004
2005-09-09 00:00:00,0.45,0.89,0.43,0.14,0.24,0.59,0.21499999999999997
2005-09-12 00:00:00,0.48,0.39,1.01,0.29,-0.05,0.53,0.385
2005-09-13 00:00:00,0.98,-0.64,-1.74,-0.94,-0.43,-1.36,-1.57
2005-09-14 00:00:00,0.77,1.05,2.69,0.17,0.34,-0.09,0.8300000000000001
2005-09-15 00:00:00,-0.04,-0.17,-0.18,-0.67,-0.13,0.13,0.33000000000000007
2005-09-16 00:00:00,-0.21,0.78,2.27,0.38,1.17,1.87,1.9850000000000003
2005-09-19 00:00:00,-0.21,0.78,2.27,0.38,1.17,1.87,1.9850000000000003
2005-09-20 00:00:00,0.93,1.91,1.18,1.26,1.4,2.51,0.7499999999999998
2005-09-21 00:00:00,0.41,0.38,0.21,0.15,0.29,0.4,0.025000000000000022
2005-09-22 00:00:00,-0.04,0.24,2.09,0.3,0.72,0.19,1.0099999999999998
2005-09-23 00:00:00,-1.76,-2.21,-2.34,-0.52,-0.28,-0.81,-0.43499999999999983
2005-09-26 00:00:00,2.2,2.66,3.38,1.14,1.84,1.97,1.005
2005-09-27 00:00:00,0.08,0.27,0.44,0.56,0.91,0.61,0.20500000000000002
2005-09-28 00:00:00,1.26,1.96,1.02,0.37,0.79,1.7,0.5449999999999999
2005-09-29 00:00:00,0.04,0.33,0.62,0.9,1.49,0.87,0.27499999999999997
2005-09-30 00:00:00,-0.54,-1.04,-1.01,1.36,1.03,0.14,-0.845
2005-10-03 00:00:00,-0.54,-1.04,-1.01,1.36,1.03,0.14,-0.845
2005-10-04 00:00:00,1.91,1.9,1.74,2.17,1.95,3.1,0.3799999999999999
2005-10-05 00:00:00,-1.18,-1.37,-0.98,0.31,0.34,1.66,0.7749999999999999
2005-10-06 00:00:00,-2.02,-2.28,-1.27,0.3,-0.24,0.15,0.29999999999999993
2005-10-07 00:00:00,-0.11,-0.24,-0.04,1.05,1.02,0.88,-0.050000000000000044
2005-10-10 00:00:00,2.22,2.35,1.72,2.33,2.2,3.12,0.14499999999999957
2005-10-11 00:00:00,0.86,1.84,1.45,1.91,1.26,1.82,0.25
2005-10-12 00:00:00,-2.27,-2.54,-0.71,-0.16,-0.03,-0.52,0.6000000000000001
2005-10-13 00:00:00,-2.22,-1.98,-0.62,0.47,0.26,0.49,0.81
2005-10-14 00:00:00,0.07,-0.58,-1.3,0.57,0.32,0.03,-0.955
2005-10-17 00:00:00,-0.46,-1.59,-3.1,-1.15,-1.42,-1.66,-1.575
2005-10-18 00:00:00,0.77,1.28,0.03,0.83,0.29,0.4,-0.585
2005-10-19 00:00:00,-2.84,-2.3,-4.22,-2.85,-2.58,-3.47,-1
2005-10-20 00:00:00,0.76,0.79,0.78,1,0.3,-0.33,-0.655
2005-10-21 00:00:00,1.26,2.52,2.98,0.16,0.89,1.52,1.54
2005-10-24 00:00:00,-0.08,0.25,0.53,0.95,1.31,1.55,0.605
2005-10-25 00:00:00,-0.41,-0.24,0.15,0.51,0.6,0.73,0.39
2005-10-26 00:00:00,-0.25,-0.39,0.34,0.47,0.77,1.04,0.5800000000000001
2005-10-27 00:00:00,-0.91,-1.25,-1.21,-0.54,-0.37,-0.61,-0.18499999999999983
2005-10-28 00:00:00,-1.87,-2.53,-1.9,-1.74,-1.25,-1.66,0.025000000000000355
2005-10-31 00:00:00,1.37,1.88,1,0.93,1.31,1.21,-0.04500000000000015
2005-11-01 00:00:00,2,3.35,2.66,0.84,0.59,1.12,0.4700000000000002
2005-11-02 00:00:00,1.61,1.74,2.04,1.04,1.01,2.13,0.7599999999999998
2005-11-03 00:00:00,1.22,0.37,0.04,0.84,0.72,0.59,-0.7150000000000001
2005-11-04 00:00:00,0.57,0.12,0.48,1.04,0.49,0.64,-0.24499999999999988
2005-11-07 00:00:00,-0.4,-0.17,0.09,0.96,1.22,0.94,0.23500000000000004
2005-11-08 00:00:00,0.38,0.9,0.49,0.66,0.79,0.93,0.18999999999999995
2005-11-09 00:00:00,0.02,0.39,-0.21,-0.14,0.5,0.48,0.195
2005-11-10 00:00:00,0.43,0.51,2.13,0.65,0.84,1.21,1.13
2005-11-11 00:00:00,1.57,2.04,1.48,1.17,0.54,0.36,-0.4500000000000002
2005-11-14 00:00:00,0.09,0.18,-0.24,0.89,0.37,0.14,-0.54
2005-11-15 00:00:00,-0.51,-0.14,0.29,0.57,0.01,-0.03,0.10000000000000003
2005-11-16 00:00:00,0.62,1.38,1.5,0.97,0.9,0.81,0.3600000000000001
2005-11-17 00:00:00,-0.08,0.26,1.22,0.86,0.65,1.84,1.1400000000000001
2005-11-18 00:00:00,0.4,0.16,0.14,0.81,0.85,1.64,0.2849999999999999
2005-11-21 00:00:00,-0.22,-0.36,-0.14,1.02,0.35,0.66,-0.14
2005-11-22 00:00:00,-2.18,-1.78,-0.53,0.16,-0.04,0.21,0.85
2005-11-23 00:00:00,2.24,3.55,4.25,2.18,1.89,2.13,0.98
2005-11-24 00:00:00,0.71,0.83,0.83,1.35,0.86,1.03,-0.10000000000000009
2005-11-25 00:00:00,-0.23,0.35,1.3,0.95,0.91,0.6,0.59
2005-11-28 00:00:00,0.09,0,-0.63,1.05,0.7,0.61,-0.5800000000000001
2005-11-29 00:00:00,-0.88,-1.45,-0.36,-0.93,-0.63,-0.83,0.31000000000000005
2005-11-30 00:00:00,1.21,1.65,1.8,1.49,1.63,1.71,0.4049999999999998
2005-12-01 00:00:00,1.13,0.22,0.91,1.2,1.73,1.77,0.17500000000000004
2005-12-02 00:00:00,0.33,0.39,-0.14,1.31,1.06,1.06,-0.36000000000000004
2005-12-05 00:00:00,0.01,0.69,1.66,2.68,1.63,2.04,0.5050000000000001
2005-12-06 00:00:00,0.03,1.17,-0.21,0.48,0.32,-0.12,-0.42
2005-12-07 00:00:00,0.51,0.68,-2.69,-1.7,-1.72,-3.04,-2.2700000000000005
2005-12-08 00:00:00,-0.32,0.03,1.16,-1.26,-0.37,-0.38,1.18
2005-12-09 00:00:00,-0.46,-0.53,-0.03,0.24,0.33,-0.26,-0.035
2005-12-12 00:00:00,0.8,2.11,1.66,0.87,0.8,0.11,0.050000000000000044
2005-12-13 00:00:00,0.24,0.53,0.15,-0.05,0.66,0.42,0.18999999999999997
2005-12-14 00:00:00,-0.75,0.26,0.67,1.3,1.41,0.8,0.4600000000000001
2005-12-15 00:00:00,-0.58,1.05,0.72,0.64,-0.02,-0.47,0.09499999999999997
2005-12-16 00:00:00,-1.06,-1.37,-2.21,-2.9,-2.57,-5.05,-1.65
2005-12-19 00:00:00,1.48,1.5,0.71,1.18,1.48,-0.29,-1.12
2005-12-20 00:00:00,0.36,-0.51,0.64,-0.14,0.41,-0.29,0.06500000000000003
2005-12-21 00:00:00,0.82,1.22,1.27,0.74,0.36,1.32,0.5149999999999999
2005-12-22 00:00:00,0.3,-0.69,-1.79,-2.76,-3.18,-4.78,-2.055
2005-12-23 00:00:00,1.1,-0.18,0.77,-0.2,-0.26,-1.09,-0.6100000000000001
2005-12-26 00:00:00,1.09,0.25,-0.07,0.37,0.9,1.78,0.125
2005-12-27 00:00:00,0.3,0.55,-0.47,-0.36,-0.89,-1.04,-0.725
2005-12-28 00:00:00,-1.38,0.03,2.79,-0.33,-0.29,0.06,2.2800000000000002
2005-12-29 00:00:00,0.27,1.47,1.86,0.38,0.76,0.59,0.9000000000000001
2005-12-30 00:00:00,0.27,1.47,1.86,0.38,0.76,0.59,0.9000000000000001
2006-01-02 00:00:00,0.27,1.11,2.37,2.52,2.22,3.21,1.395
2006-01-03 00:00:00,0.37,0.32,0.85,0.37,0.45,1.5,0.805
2006-01-04 00:00:00,2.04,-0.74,-1.06,0.23,0.35,0.3,-1.5150000000000001
2006-01-05 00:00:00,-1.22,-0.07,0.88,-0.95,-1.14,-0.58,1.2349999999999999
2006-01-06 00:00:00,0.89,1.45,1.6,0.8,0.4,1.6,0.7550000000000001
2006-01-09 00:00:00,0.2,-0.61,0.26,0.24,0.14,0.19,0.0050000000000000044
2006-01-10 00:00:00,-0.09,-1.29,-3.55,-0.35,-0.82,0.12,-1.4949999999999999
2006-01-11 00:00:00,-0.24,-0.14,0.29,-0.49,0.48,0.17,0.595
2006-01-12 00:00:00,0.78,0.39,-0.41,0,0.34,0.41,-0.39
2006-01-13 00:00:00,0.44,1.62,1.33,0.24,0.89,0.51,0.5800000000000001
2006-01-16 00:00:00,0.62,0.24,0.44,0.9,0.62,1.77,0.345
2006-01-17 00:00:00,-1.49,-2.84,-3.6,-1.36,-1.64,-2.65,-1.7
2006-01-18 00:00:00,-1.91,-3.41,-3.64,-4.25,-3.98,-4.66,-1.0700000000000003
2006-01-19 00:00:00,1.01,0.24,-1.02,-0.04,0.02,-0.01,-1
2006-01-20 00:00:00,-1.66,-3.31,-7.06,-4.26,-4.28,-5.42,-3.2800000000000002
2006-01-23 00:00:00,-0.69,-2.81,-6.98,-9.26,-9.25,-11.03,-4.029999999999999
2006-01-24 00:00:00,1.27,3.46,4.09,1.97,2.03,1.92,1.3849999999999998
2006-01-25 00:00:00,0.87,1.02,3.54,3.21,3.39,4.18,1.8199999999999998
2006-01-26 00:00:00,0.27,1.22,2.39,1.74,1.48,2.07,1.225
2006-01-27 00:00:00,1.82,2.73,3.55,3.19,3.71,4.2,1.37
2006-01-30 00:00:00,1.82,2.73,3.55,3.19,3.71,4.2,1.37
2006-01-31 00:00:00,1.53,0.61,1.45,1.92,1.48,2.6,0.2999999999999998
2006-02-01 00:00:00,-1.15,-1.35,-4.4,-4.09,-3.24,-3.94,-1.5499999999999998
2006-02-02 00:00:00,0.23,-0.32,-0.41,1.08,0.18,0.44,-0.64
2006-02-03 00:00:00,-1.95,-3.63,-4.89,-2.21,-2.45,-2.6,-1.665
2006-02-06 00:00:00,0.48,0.53,1.02,0.89,0.45,0.16,-0.09500000000000008
2006-02-07 00:00:00,-0.19,-1.03,-0.92,0.76,0.48,0.99,-0.25000000000000006
2006-02-08 00:00:00,-1.4,-1.48,-2.3,-0.45,-0.76,-1.21,-0.83
2006-02-09 00:00:00,-0.04,1.57,1.31,0.97,0.64,0.65,0.515
2006-02-10 00:00:00,-0.13,1.99,1.82,1.15,0.94,0.5,0.6500000000000001
2006-02-13 00:00:00,-1.08,-1.11,-1.19,0.52,-0.13,0,-0.31499999999999995
2006-02-14 00:00:00,0.17,0.88,1.18,-0.36,-0.23,0.76,1.065
2006-02-15 00:00:00,-1.85,-1.03,-4.33,-1.54,-1.01,-1.5,-1.22
2006-02-16 00:00:00,0.27,1.26,1.51,0.35,0.61,0.16,0.5249999999999999
2006-02-17 00:00:00,1.38,1.36,1.59,0.61,0.27,0.38,-0.009999999999999787
2006-02-20 00:00:00,1.36,0.6,2.48,0.95,0.94,0.79,0.48
2006-02-21 00:00:00,-0.29,0.07,0.31,0.72,0.66,1.15,0.515
2006-02-22 00:00:00,-0.49,-0.72,0.58,0.57,0.21,-0.2,0.15
2006-02-23 00:00:00,1.19,1.63,2.51,0.55,0.95,0.84,0.8049999999999998
2006-02-24 00:00:00,0.29,0.41,1.03,-0.13,0.6,0.41,0.64
2006-02-27 00:00:00,1.05,0.31,0.89,0.82,1.1,1.19,0.10499999999999998
2006-02-28 00:00:00,-0.66,-0.08,0.18,0.15,-0.35,0.3,0.495
2006-03-01 00:00:00,-0.66,-0.08,0.18,0.15,-0.35,0.3,0.495
2006-03-02 00:00:00,0.27,-0.3,-1.19,0.09,0.38,0.14,-0.7049999999999998
2006-03-03 00:00:00,-1.84,-3.19,-3.17,-2.43,-1.6,-1.95,-0.4249999999999998
2006-03-06 00:00:00,1.32,1.1,1.18,0.63,1.06,1.17,0.19999999999999973
2006-03-07 00:00:00,-1.2,-2.28,-2.92,-1.29,-1.3,-1.26,-0.8449999999999998
2006-03-08 00:00:00,-0.56,-0.23,0.41,-0.55,-0.1,-0.68,0.42000000000000004
2006-03-09 00:00:00,-0.24,-0.24,0.18,0.94,1.13,0.98,0.22999999999999998
2006-03-10 00:00:00,0.75,0.54,0.94,1.14,0.86,0.58,-0.18499999999999994
2006-03-13 00:00:00,0.72,1.65,1.11,0.47,0.77,0.63,0.27500000000000013
2006-03-14 00:00:00,-1.28,-0.74,-1.47,-0.23,0.07,-0.34,-0.15000000000000002
2006-03-15 00:00:00,0.91,0.41,0.36,-0.42,-0.36,-1.22,-0.675
2006-03-16 00:00:00,0.36,0.29,-0.48,-1.05,-0.44,-1.27,-0.53
2006-03-17 00:00:00,0.28,0.44,0.55,-0.36,-0.33,-0.04,0.295
2006-03-20 00:00:00,0.09,0.53,0.89,0.12,0.23,0.27,0.4750000000000001
2006-03-21 00:00:00,-1.23,-0.6,-0.49,0.03,0.22,0.19,0.44999999999999996
2006-03-22 00:00:00,-1.41,-2.11,-2.92,-1.62,-1.43,-1.36,-0.625
2006-03-23 00:00:00,0.27,0.25,0.05,-0.31,0.09,-0.29,-0.1
2006-03-24 00:00:00,0.67,0.58,0.68,-0.53,-0.75,-0.11,0.21500000000000002
2006-03-27 00:00:00,0.68,0.95,0.58,-0.12,0.22,0.13,0.07499999999999996
2006-03-28 00:00:00,0.45,0.09,-0.26,-0.72,-0.3,-1.21,-0.6
2006-03-29 00:00:00,0.15,0.04,0.33,0.57,0.38,0.46,0.03500000000000003
2006-03-30 00:00:00,0.42,0.29,1.44,1.13,1.17,1.71,0.8
2006-03-31 00:00:00,1.05,1.51,2.2,1.19,1.36,1.9,0.9299999999999997
2006-04-03 00:00:00,0.3,1.79,2.8,1.28,1.45,1.66,1.44
2006-04-04 00:00:00,-0.05,0.47,1.41,0.11,0.36,0.41,0.8799999999999999
2006-04-05 00:00:00,0.03,0.26,0.78,0.85,0.7,0.48,0.19
2006-04-06 00:00:00,0.29,0.76,0.62,0.63,0.87,0.18,-0.05999999999999994
2006-04-07 00:00:00,-0.33,0.55,1.12,0.26,0.22,0.74,0.9650000000000001
2006-04-10 00:00:00,0.25,-0.51,-0.2,0.41,0.55,0.5,-0.17999999999999997
2006-04-11 00:00:00,-0.57,-1.08,-0.84,0.07,-0.22,0.48,0.06999999999999998
2006-04-12 00:00:00,-0.07,-0.3,-0.14,0.35,0.57,0.28,-0.06999999999999998
2006-04-13 00:00:00,1.81,1.37,2.07,0.94,0.85,0.98,0.1499999999999999
2006-04-14 00:00:00,1.7,2,2.15,0.63,1.23,1.13,0.47499999999999987
2006-04-17 00:00:00,-0.3,-1.02,-0.47,0.26,0.25,0.25,-0.09
2006-04-18 00:00:00,0.76,0.06,0.56,-0.01,0.1,-0.6,-0.39499999999999996
2006-04-19 00:00:00,0.72,0.89,0.88,-0.21,-0.38,-0.37,0
2006-04-20 00:00:00,-0.15,-0.27,-0.22,-1.07,-0.9,-1.56,-0.28
2006-04-21 00:00:00,0.95,1.31,1.44,0.45,0.46,0.04,0.040000000000000036
2006-04-24 00:00:00,-1.34,-1.53,-1.13,-0.72,-0.49,-0.49,0.22000000000000008
2006-04-25 00:00:00,0.25,-0.04,-0.74,-0.34,-0.45,-0.81,-0.73
2006-04-26 00:00:00,0.71,1.74,1.45,0.09,-0.12,-0.69,-0.019999999999999962
2006-04-27 00:00:00,0.52,-0.24,0.37,0.16,0.1,0.4,0.044999999999999984
2006-04-28 00:00:00,-1.9,-2.35,-2.46,-1.1,-1.04,-0.67,-0.06499999999999995
2006-05-01 00:00:00,-1.9,-2.35,-2.46,-1.1,-1.04,-0.67,-0.06499999999999995
2006-05-02 00:00:00,1.75,1.04,0.62,-0.36,0.1,-0.35,-0.56
2006-05-03 00:00:00,-0.3,-0.18,0.53,-0.11,0.29,0.55,0.745
2006-05-04 00:00:00,0.32,0.72,-0.16,-0.42,0.03,0.38,0.15999999999999998
2006-05-05 00:00:00,0.32,0.72,-0.16,-0.42,0.03,0.38,0.15999999999999998
2006-05-08 00:00:00,-0.24,1.36,0.35,0.21,0.12,-0.14,0.11999999999999998
2006-05-09 00:00:00,-0.58,0.14,-0.61,-0.61,-0.21,-0.99,-0.20500000000000007
2006-05-10 00:00:00,0.02,0.21,-0.5,-0.47,-0.42,-0.79,-0.42000000000000004
2006-05-11 00:00:00,1.33,0.65,1.45,0.92,0.45,0.35,-0.2250000000000001
2006-05-12 00:00:00,-1.14,-1.63,-0.8,-0.62,-0.17,-0.33,0.31499999999999984
2006-05-15 00:00:00,-1.9,-2.22,-2.48,-0.74,-0.98,-1.21,-0.5250000000000001
2006-05-16 00:00:00,-1.39,-2.14,-3.51,-1.39,-1.79,-1.89,-1.3099999999999998
2006-05-17 00:00:00,1.66,1.29,1.87,0.84,0.61,0.79,0.08000000000000007
2006-05-18 00:00:00,-1.79,-2.81,-3.2,-2.54,-2.86,-3.8,-1.335
2006-05-19 00:00:00,-0.03,0.67,0.83,0.83,1.09,1.84,0.935
2006-05-22 00:00:00,-1.73,-2.23,-4.09,-0.83,-0.9,-1.04,-1.285
