,Size & Book Value(2X3) Big - High,Size & Book Value(2X3) Big - Low,Size & Book Value(2X3) Big - Medium,Size & Book Value(2X3) Small - High,Size & Book Value(2X3) Small - Low,Size & Book Value(2X3) Small - Medium,SMB,HML
2013-01-02 00:00:00,2.09,0.5,1.99,1.17,1.41,0.87,0.3766666666666665,0.6749999999999999
2013-01-03 00:00:00,0.74,-1.4,-0.7,0.25,-0.35,0.26,-0.5066666666666666,1.37
2013-01-04 00:00:00,0.03,-0.05,-0.49,0.96,0.99,0.77,-1.0766666666666667,0.025000000000000022
2013-01-07 00:00:00,-0.02,0.56,-0.19,0.27,0.89,0.38,-0.3966666666666666,-0.6000000000000001
2013-01-08 00:00:00,-0.95,-0.07,-0.78,0.5,0.3,0.1,-0.8999999999999999,-0.33999999999999997
2013-01-09 00:00:00,-0.38,-0.2,-0.26,0.1,0.7,0.48,-0.7066666666666666,-0.39
2013-01-10 00:00:00,0.74,-0.11,1.01,0.55,0.53,0.6,-0.013333333333333308,0.435
2013-01-11 00:00:00,-0.38,-0.79,-0.43,0.27,0.07,0.4,-0.78,0.305
2013-01-14 00:00:00,1.25,-0.41,0.55,0.58,-0.41,0.04,0.39333333333333337,1.325
2013-01-15 00:00:00,-1.09,-0.47,-1.48,-0.31,-1.02,-0.62,-0.3633333333333334,0.04499999999999993
2013-01-16 00:00:00,0.21,-0.6,-0.38,0.44,-0.24,-0.3,-0.22333333333333333,0.745
2013-01-17 00:00:00,0.21,0.41,-0.44,-0.34,-0.21,-0.55,0.4266666666666667,-0.165
2013-01-18 00:00:00,0.84,0.57,0.7,1.13,1.14,1.16,-0.44000000000000006,0.1299999999999999
2013-01-21 00:00:00,0.72,0.09,-0.34,1.08,1.09,0.61,-0.77,0.30999999999999994
2013-01-22 00:00:00,0.08,0.34,0.65,0.3,0.7,0.21,-0.046666666666666634,-0.33
2013-01-23 00:00:00,-1.37,-0.96,-0.62,-0.31,-0.28,-0.04,-0.7733333333333333,-0.22000000000000008
2013-01-24 00:00:00,-0.13,-0.83,-1.03,-0.68,-0.89,-0.72,0.09999999999999998,0.45499999999999996
2013-01-25 00:00:00,0.34,-0.46,-1.39,-0.72,-0.29,-0.4,-0.03333333333333327,0.18500000000000003
2013-01-28 00:00:00,1.43,-0.15,-1.02,0.13,-0.34,0.22,0.08333333333333334,1.025
2013-01-29 00:00:00,-0.75,0.71,1.37,0.08,0.24,0.01,0.33333333333333337,-0.81
2013-01-30 00:00:00,-0.37,-0.04,0.8,0.06,-0.81,-0.13,0.42333333333333334,0.27
2013-01-31 00:00:00,-0.72,0.31,-0.08,0.27,0.04,0.17,-0.32333333333333336,-0.39999999999999997
2013-02-01 00:00:00,0.11,-0.1,-0.3,-0.69,-0.32,-0.69,0.47,-0.07999999999999996
2013-02-04 00:00:00,0.35,-0.01,-0.42,-0.61,-0.82,-0.77,0.7066666666666668,0.285
2013-02-05 00:00:00,-1.28,-0.84,-0.58,-0.78,-0.73,-0.7,-0.16333333333333333,-0.2450000000000001
2013-02-06 00:00:00,0.13,-0.23,-0.07,0.68,1.32,0.7,-0.9566666666666667,-0.14
2013-02-07 00:00:00,-0.7,0.07,-0.2,0.12,-0.23,0.29,-0.3366666666666666,-0.20999999999999996
2013-02-08 00:00:00,0.06,0.6,1.4,0.31,0.65,0.45,0.21666666666666656,-0.44
2013-02-11 00:00:00,0.06,0.6,1.4,0.31,0.65,0.45,0.21666666666666656,-0.44
2013-02-12 00:00:00,-0.71,-0.52,-0.07,-0.05,0.05,0,-0.43333333333333335,-0.145
2013-02-13 00:00:00,1.48,1.26,1.65,1.07,0.97,0.95,0.4666666666666669,0.15999999999999992
2013-02-14 00:00:00,0.01,0.27,0.25,0.7,1.09,0.91,-0.7233333333333334,-0.32500000000000007
2013-02-15 00:00:00,-0.47,0.49,0.12,0.65,0.64,0.6,-0.5833333333333334,-0.4749999999999999
2013-02-18 00:00:00,0.46,0.39,-0.15,0.64,0.3,0.59,-0.2766666666666665,0.20500000000000007
2013-02-19 00:00:00,0.31,0.19,0.21,0.2,0.5,0.62,-0.20333333333333328,-0.08999999999999997
2013-02-20 00:00:00,2.09,1.1,2.13,0.71,0.37,1.1,1.0466666666666669,0.6649999999999998
2013-02-21 00:00:00,-0.7,-0.49,-0.35,-0.29,-0.5,-0.34,-0.1366666666666666,0
2013-02-22 00:00:00,0.48,0.6,0,0.1,0.87,0.38,-0.08999999999999997,-0.445
2013-02-25 00:00:00,-0.18,-0.78,-0.43,-0.03,-0.44,0.05,-0.32333333333333336,0.505
2013-02-26 00:00:00,-0.57,-0.49,-0.38,-0.53,0.06,-0.08,-0.29666666666666663,-0.3350000000000001
2013-02-27 00:00:00,0.59,0.69,-0.02,0.52,0.43,0.71,-0.13333333333333341,-0.0050000000000000044
2013-02-28 00:00:00,1.21,1.04,1.05,0.98,0.57,0.58,0.3899999999999999,0.29000000000000004
2013-03-01 00:00:00,1.21,1.04,1.05,0.98,0.57,0.58,0.3899999999999999,0.29000000000000004
2013-03-04 00:00:00,-0.91,-0.11,-0.7,0.36,0.1,-0.01,-0.7233333333333334,-0.27
2013-03-05 00:00:00,0.18,-0.02,0.35,0.81,1.26,0.97,-0.8433333333333334,-0.125
2013-03-06 00:00:00,0.29,-0.39,0.37,0.35,0.3,0.22,-0.2,0.365
2013-03-07 00:00:00,-0.68,-0.28,-1.04,-0.28,-0.54,-0.44,-0.24666666666666665,-0.07
2013-03-08 00:00:00,0.6,0.42,-0.21,0.47,0.33,0.36,-0.1166666666666667,0.15999999999999992
2013-03-11 00:00:00,-0.08,-0.61,0.04,-0.68,-0.72,-0.87,0.54,0.28500000000000003
2013-03-12 00:00:00,-0.39,-0.23,-0.56,0.6,0.79,0.59,-1.0533333333333335,-0.17500000000000004
2013-03-13 00:00:00,-0.34,0.08,0.64,1.08,0.97,1.14,-0.9366666666666665,-0.15500000000000003
2013-03-14 00:00:00,0.51,-0.05,0.06,0.68,0.88,0.9,-0.6466666666666666,0.18
2013-03-15 00:00:00,-1.14,-0.02,-0.87,0.3,-0.08,0.3,-0.85,-0.36999999999999994
2013-03-18 00:00:00,-0.49,-1.09,-1.15,-1.68,-2.52,-1.96,1.143333333333333,0.7200000000000002
2013-03-19 00:00:00,-0.27,0.52,0.88,1.33,1.48,1.2,-0.96,-0.47
2013-03-20 00:00:00,-1.55,-0.78,-0.83,-0.79,-0.88,-0.46,-0.3433333333333335,-0.33999999999999986
2013-03-21 00:00:00,-1.14,-0.17,-0.3,-0.18,-0.27,-0.47,-0.22999999999999998,-0.4399999999999999
2013-03-22 00:00:00,0.13,0.03,-0.14,0.95,0.72,0.92,-0.8566666666666666,0.16500000000000004
2013-03-25 00:00:00,1.53,0.49,1.61,1.16,0.15,0.65,0.5566666666666666,1.025
2013-03-26 00:00:00,-0.22,0.1,0.51,0.22,0.18,0.32,-0.10999999999999999,-0.14
2013-03-27 00:00:00,0.66,0.43,0.43,0.29,-0.3,0.04,0.4966666666666667,0.41
2013-03-28 00:00:00,0.3,0.04,-0.05,0.32,0.88,0.56,-0.49,-0.15000000000000002
2013-03-29 00:00:00,1.11,0.42,0.44,0.62,0.7,0.65,0,0.30500000000000005
2013-04-01 00:00:00,-0.05,-0.35,-0.63,0.01,0.24,0.18,-0.4866666666666667,0.03499999999999999
2013-04-02 00:00:00,-1.4,-0.32,-0.24,-0.47,-0.53,-0.27,-0.22999999999999998,-0.5099999999999999
2013-04-03 00:00:00,-0.13,0.04,-0.12,0.42,0.63,0.41,-0.5566666666666666,-0.19000000000000003
2013-04-04 00:00:00,-0.61,-1.25,-1.26,-0.95,-0.93,-1.11,-0.043333333333333335,0.31000000000000005
2013-04-05 00:00:00,-1.66,-2.05,-1.52,-1.03,-1.33,-1.13,-0.5800000000000001,0.345
2013-04-08 00:00:00,-0.81,-1.68,-0.2,-2.28,-3.12,-2.6,1.7699999999999996,0.855
2013-04-09 00:00:00,-0.24,0.4,0.16,-0.62,-0.47,-0.73,0.7133333333333333,-0.395
2013-04-10 00:00:00,0.45,0.7,0.86,1.71,1.95,1.57,-1.0733333333333335,-0.24499999999999988
2013-04-11 00:00:00,0.84,0.85,0.69,1.65,2.23,2.29,-1.2633333333333332,-0.29500000000000015
2013-04-12 00:00:00,-0.92,-1.22,-1.4,0.84,0.27,0.62,-1.7566666666666666,0.43499999999999994
2013-04-15 00:00:00,-0.16,-0.42,-0.03,1.57,1.72,1.21,-1.7033333333333334,0.05500000000000005
2013-04-16 00:00:00,0.98,0.32,-0.14,0.98,0.45,0.37,-0.21333333333333326,0.595
2013-04-17 00:00:00,0.1,0.03,0,0.79,-0.05,0.64,-0.41666666666666663,0.455
2013-04-18 00:00:00,-0.99,-0.84,-1.57,-0.28,-0.3,-0.34,-0.8266666666666669,-0.06500000000000006
2013-04-19 00:00:00,0.54,-0.18,0.28,-0.74,-1.86,-0.92,1.3866666666666667,0.92
2013-04-22 00:00:00,1.1,1.23,0.93,1.12,1.62,1.42,-0.30000000000000004,-0.31499999999999995
2013-04-23 00:00:00,-0.1,-0.22,-0.41,1.13,1.1,0.9,-1.2866666666666666,0.07499999999999984
2013-04-24 00:00:00,1.49,0.34,0.98,1.53,1.35,1.43,-0.4999999999999999,0.6649999999999999
2013-04-25 00:00:00,-0.2,0.7,1.02,-0.35,-0.12,0.08,0.6366666666666667,-0.565
2013-04-26 00:00:00,-0.12,-0.67,-0.26,0.9,1.16,0.76,-1.29,0.14500000000000007
2013-04-29 00:00:00,-0.28,-0.28,-0.06,-0.06,0.51,0.67,-0.5800000000000001,-0.28500000000000003
2013-04-30 00:00:00,0.24,0.75,1.45,0.14,-0.66,0.04,0.9733333333333334,0.14500000000000002
2013-05-01 00:00:00,0.24,0.75,1.45,0.14,-0.66,0.04,0.9733333333333334,0.14500000000000002
2013-05-02 00:00:00,-0.83,-0.39,-0.27,-0.28,-0.08,-0.23,-0.29999999999999993,-0.31999999999999995
2013-05-03 00:00:00,-0.24,0.45,0.63,0.86,0.97,0.96,-0.65,-0.39999999999999997
2013-05-06 00:00:00,0.23,0.21,-0.47,0.34,0.18,0.21,-0.2533333333333333,0.09000000000000002
2013-05-07 00:00:00,0.15,0.24,-0.57,0.89,1.2,0.79,-1.02,-0.19999999999999996
2013-05-08 00:00:00,0.71,0.22,-0.14,1.07,0.81,1.07,-0.7200000000000001,0.375
2013-05-09 00:00:00,1.16,0.33,1.3,0.43,-0.27,0.25,0.7933333333333334,0.7649999999999999
2013-05-10 00:00:00,-1.46,-1.79,-1.83,-0.6,-0.39,-0.16,-1.31,0.06000000000000005
2013-05-13 00:00:00,0.3,0.25,0.1,-0.18,-1.11,-0.46,0.8,0.49000000000000005
2013-05-14 00:00:00,0.65,0.45,1.23,-0.98,-1.07,-1.37,1.9166666666666665,0.14500000000000007
2013-05-15 00:00:00,0.36,0.65,-0.05,0.73,0.9,1.18,-0.6166666666666665,-0.2300000000000001
2013-05-16 00:00:00,0.73,1.66,0.52,-0.63,-0.22,-0.09,1.2833333333333332,-0.6699999999999999
2013-05-17 00:00:00,0.73,1.66,0.52,-0.63,-0.22,-0.09,1.2833333333333332,-0.6699999999999999
2013-05-20 00:00:00,-0.49,0.1,-0.21,-0.17,-0.24,-0.21,0.006666666666666682,-0.26
2013-05-21 00:00:00,-0.16,0.44,-0.19,0.83,1.08,0.88,-0.9,-0.42500000000000004
2013-05-22 00:00:00,0.19,0.27,0.84,1.16,0.54,1.02,-0.4733333333333333,0.2699999999999999
2013-05-23 00:00:00,-1.06,-1.23,-1.28,-1.22,-0.99,-0.73,-0.2100000000000002,-0.03000000000000025
2013-05-24 00:00:00,0.45,0.05,0.27,0.26,0.52,0.6,-0.2033333333333333,0.06999999999999995
2013-05-27 00:00:00,0.04,0.58,0.32,0.86,0.91,0.64,-0.49000000000000005,-0.295
2013-05-28 00:00:00,0.36,1.09,0.14,0.56,1.14,1.2,-0.43666666666666654,-0.655
2013-05-29 00:00:00,0.31,0.1,1.03,0.54,0.13,0.27,0.16666666666666663,0.31000000000000005
2013-05-30 00:00:00,-0.58,-0.45,0.18,-0.61,-0.95,-0.73,0.4799999999999999,0.10499999999999998
2013-05-31 00:00:00,-0.56,-0.03,0.26,-1.08,-0.55,-0.62,0.64,-0.53
2013-06-03 00:00:00,-0.79,-1.12,-0.44,-0.58,-1.35,-1.12,0.2333333333333335,0.55
2013-06-04 00:00:00,-0.51,-0.79,0.28,-1.03,-1.44,-0.91,0.7866666666666666,0.345
2013-06-05 00:00:00,-2.11,-1.63,-1.4,-1.67,-2.04,-1.7,0.0900000000000003,-0.05499999999999994
2013-06-06 00:00:00,-2.11,-1.63,-1.4,-1.67,-2.04,-1.7,0.0900000000000003,-0.05499999999999994
2013-06-07 00:00:00,-0.77,-0.86,-2.47,-2.02,-2.11,-2.06,0.6966666666666665,0.08999999999999986
2013-06-10 00:00:00,1.33,0.77,0.3,1.2,1.54,1.08,-0.4733333333333335,0.1100000000000001
2013-06-11 00:00:00,0.12,-0.58,-0.86,0.09,0.1,0.75,-0.7533333333333332,0.345
2013-06-12 00:00:00,-0.27,-0.83,-0.56,-0.22,-0.32,-0.12,-0.33333333333333337,0.32999999999999996
2013-06-13 00:00:00,-1.95,-1.18,-1.29,-0.92,-1.06,-1.16,-0.42666666666666675,-0.31499999999999995
2013-06-14 00:00:00,0.57,0.13,0.23,-0.75,-1,-0.66,1.1133333333333333,0.345
2013-06-17 00:00:00,-0.3,-0.67,-0.32,-1.98,-2.39,-1.94,1.6733333333333336,0.3900000000000001
2013-06-18 00:00:00,0.47,0.74,1.23,1.25,1.71,1.81,-0.7766666666666665,-0.3650000000000001
2013-06-19 00:00:00,-0.34,-0.87,-0.68,-0.02,-0.47,0.21,-0.5366666666666666,0.4899999999999999
2013-06-20 00:00:00,-1.82,-1.73,-2.05,-1.65,-1.46,-1.38,-0.36999999999999966,-0.1399999999999999
2013-06-21 00:00:00,-1.79,-1.12,-1.48,-1.13,-1.11,-1.06,-0.3633333333333335,-0.34499999999999975
2013-06-24 00:00:00,-1.6,-1.58,-1.26,-1.81,-2.22,-2.1,0.5633333333333332,0.19500000000000006
2013-06-25 00:00:00,-1.79,-1.44,-0.89,-5.21,-6.11,-5.9,4.366666666666666,0.27500000000000036
2013-06-26 00:00:00,1,1.25,-0.25,1.75,2.33,1.81,-1.2966666666666669,-0.41500000000000004
2013-06-27 00:00:00,2.04,2.64,3.28,3.32,3.89,3.66,-0.9700000000000006,-0.5850000000000004
2013-06-28 00:00:00,1.53,1.85,1.49,1.17,1.24,0.89,0.5233333333333332,-0.19499999999999984
2013-07-01 00:00:00,-0.15,-0.35,-0.29,0.84,1.46,0.76,-1.2833333333333332,-0.20999999999999996
2013-07-02 00:00:00,0.62,0.57,-0.92,0.08,-0.64,-0.34,0.39,0.385
2013-07-03 00:00:00,-1.8,-1.89,-1.23,-1.05,-1.55,-1.18,-0.3799999999999999,0.29499999999999993
2013-07-04 00:00:00,0.65,0.96,0.72,0.48,1.19,0.8,-0.04666666666666652,-0.51
2013-07-05 00:00:00,0.91,-1.59,0.25,0.27,0.21,0.11,-0.33999999999999997,1.2800000000000002
2013-07-08 00:00:00,-0.16,-2.03,-0.41,-0.87,-1.75,-1.48,0.4999999999999998,1.375
2013-07-09 00:00:00,0.63,0.59,0.9,0.69,1.28,1.17,-0.33999999999999997,-0.27500000000000013
2013-07-10 00:00:00,-0.53,-0.02,-0.55,-0.55,-1.06,-0.59,0.3666666666666667,0
2013-07-11 00:00:00,2.58,3.77,2.38,1.09,2.25,2.34,1.0166666666666668,-1.1749999999999998
2013-07-12 00:00:00,0.26,0.1,-1.07,0.45,1.14,0.66,-0.9866666666666667,-0.265
2013-07-15 00:00:00,0.16,0,0.43,0.32,0.65,0.55,-0.31000000000000005,-0.08500000000000002
2013-07-16 00:00:00,-0.55,-0.61,-0.05,0.17,1.05,0.6,-1.01,-0.41000000000000003
2013-07-17 00:00:00,0.59,1.34,1.28,0.28,0.51,0.44,0.6600000000000001,-0.49000000000000005
2013-07-18 00:00:00,-0.42,-1.26,-0.13,-0.05,0.12,0.14,-0.6733333333333333,0.3350000000000001
2013-07-19 00:00:00,0.18,-0.72,0.06,0.51,-0.04,0.28,-0.41000000000000003,0.725
2013-07-22 00:00:00,0.75,0.17,0.54,0.05,0.08,-0.2,0.51,0.275
2013-07-23 00:00:00,1.94,1.73,0.3,0.81,0.38,0.37,0.8033333333333332,0.32000000000000006
2013-07-24 00:00:00,0.24,0.41,0.48,0.53,0.6,0.53,-0.1766666666666667,-0.12
2013-07-25 00:00:00,-0.37,-0.11,-0.06,-0.03,-0.43,-0.17,0.02999999999999997,0.07
2013-07-26 00:00:00,-0.09,0,0.31,0.38,0.33,0.28,-0.2566666666666667,-0.01999999999999999
2013-07-29 00:00:00,-0.87,-1.02,0.01,-0.46,-1.35,-0.79,0.24,0.52
2013-07-30 00:00:00,0.84,0.66,1.27,0.76,0.44,0.57,0.33333333333333337,0.25
2013-07-31 00:00:00,0.09,-0.09,-0.1,0.57,0.69,0.69,-0.6833333333333332,0.02999999999999997
2013-08-01 00:00:00,0.68,-0.15,0.29,0.73,0.04,0.33,-0.09333333333333332,0.76
2013-08-02 00:00:00,0.62,0.29,-0.26,0.67,0.43,0.78,-0.41000000000000003,0.28500000000000003
2013-08-05 00:00:00,-0.59,-0.32,-0.05,-0.17,0.64,0.15,-0.5266666666666666,-0.54
2013-08-06 00:00:00,-0.55,-0.87,-0.08,0.33,-0.07,-0.13,-0.5433333333333333,0.36
2013-08-07 00:00:00,-0.98,-1.56,-1.56,-0.57,-0.65,-0.82,-0.6866666666666664,0.33000000000000007
2013-08-08 00:00:00,0.58,-0.02,0.37,0.6,0.49,0.4,-0.1866666666666666,0.355
2013-08-09 00:00:00,-0.18,0.22,-0.57,0.36,0.27,0.35,-0.5033333333333333,-0.155
2013-08-12 00:00:00,0.54,0.04,0.01,0.4,-0.72,-0.06,0.32333333333333336,0.81
2013-08-13 00:00:00,0.64,2.49,0.98,-0.16,-0.2,-0.04,1.5033333333333334,-0.905
2013-08-14 00:00:00,0.07,0.51,0.77,0.33,0.27,0.37,0.12666666666666665,-0.19
2013-08-15 00:00:00,0.07,0.51,0.77,0.33,0.27,0.37,0.12666666666666665,-0.19
2013-08-16 00:00:00,-0.26,-0.23,-0.14,-0.25,-0.4,-0.16,0.060000000000000026,0.06
2013-08-19 00:00:00,-0.16,-0.24,0.14,-0.04,-0.28,0.08,-0.006666666666666668,0.16
2013-08-20 00:00:00,-1.41,-1.69,-1.64,-1.17,-2.62,-2.5,0.5166666666666668,0.8650000000000002
2013-08-21 00:00:00,-1.26,-1.27,-0.85,-0.71,-1.45,-1.44,0.07333333333333325,0.3749999999999999
2013-08-22 00:00:00,-1.04,-0.95,-1.14,-1.95,-2.74,-2.24,1.2666666666666668,0.3500000000000001
2013-08-23 00:00:00,0.36,2.02,0.91,1.17,2.16,2.11,-0.7166666666666666,-1.325
2013-08-26 00:00:00,0.71,0.7,1.26,1.3,1.05,0.97,-0.21666666666666667,0.1299999999999999
2013-08-27 00:00:00,0.16,-0.28,-0.31,-0.68,-1.38,-1.26,0.9633333333333334,0.57
2013-08-28 00:00:00,-0.44,-0.08,0.03,-1.07,-1.73,-0.98,1.0966666666666667,0.15000000000000002
2013-08-29 00:00:00,1.34,3.22,0.63,1.1,0.81,1.06,0.7400000000000001,-0.7949999999999999
2013-08-30 00:00:00,0.85,0.62,1.27,-0.03,-0.07,-0.19,1.0100000000000002,0.13499999999999995
2013-09-02 00:00:00,0.22,0,-0.04,0.31,1.02,0.69,-0.6133333333333333,-0.245
2013-09-03 00:00:00,1.15,-0.17,0.55,0.79,0.56,0.68,-0.16666666666666685,0.7749999999999999
2013-09-04 00:00:00,0.31,0.02,-0.26,-0.02,-0.06,0.29,-0.04666666666666666,0.16499999999999998
2013-09-05 00:00:00,0.83,1.34,0.64,0.72,0.06,0.35,0.56,0.07499999999999984
2013-09-06 00:00:00,0.21,-0.14,0.32,0.35,-0.67,-0.04,0.25,0.685
2013-09-09 00:00:00,1.09,0.62,1.11,0.25,-0.16,-0.49,1.0733333333333335,0.44000000000000006
2013-09-10 00:00:00,1.25,1.28,0.53,0.16,0.49,0.22,0.7300000000000002,-0.18000000000000005
2013-09-11 00:00:00,0.86,0.52,0.4,0.73,0.98,0.65,-0.19333333333333336,0.04499999999999993
2013-09-12 00:00:00,-0.46,0.55,-0.23,0.28,0.02,-0.1,-0.11333333333333334,-0.375
2013-09-13 00:00:00,-0.68,-0.36,-0.39,-0.31,-0.1,0.09,-0.37000000000000005,-0.265
2013-09-16 00:00:00,0.59,0.78,1.25,-0.54,-0.79,-0.61,1.52,0.02999999999999997
2013-09-17 00:00:00,0.41,-1.32,0.09,0.29,-0.02,0.16,-0.4166666666666667,1.02
2013-09-18 00:00:00,0.41,-1.32,0.09,0.29,-0.02,0.16,-0.4166666666666667,1.02
2013-09-19 00:00:00,0.41,-1.32,0.09,0.29,-0.02,0.16,-0.4166666666666667,1.02
2013-09-20 00:00:00,0.41,-1.32,0.09,0.29,-0.02,0.16,-0.4166666666666667,1.02
2013-09-23 00:00:00,0.49,-0.58,0.77,-0.18,-0.18,-0.15,0.3966666666666667,0.535
2013-09-24 00:00:00,-0.52,0.35,-0.26,-0.6,0.07,-0.09,0.06333333333333332,-0.77
2013-09-25 00:00:00,-0.52,-0.2,-0.63,0.08,-0.01,0.16,-0.5266666666666667,-0.11499999999999999
2013-09-26 00:00:00,0.57,0.58,0.39,0.33,0.9,0.81,-0.16666666666666674,-0.29000000000000004
2013-09-27 00:00:00,0.43,0.09,0.31,0.35,0.55,1.06,-0.37666666666666665,0.07
2013-09-30 00:00:00,-0.93,-0.26,-1,-0.61,-0.8,-0.42,-0.12,-0.24
2013-10-01 00:00:00,-0.3,0.19,0.15,-0.39,-1.22,-0.8,0.8166666666666667,0.17000000000000004
2013-10-02 00:00:00,-0.14,1.09,-0.86,-0.08,0.62,0.38,-0.27666666666666667,-0.965
2013-10-03 00:00:00,-0.14,1.09,-0.86,-0.08,0.62,0.38,-0.27666666666666667,-0.965
2013-10-04 00:00:00,-0.09,-0.25,0.06,-0.43,-0.35,-0.1,0.2,0.03999999999999998
2013-10-07 00:00:00,-0.21,0.21,-0.41,-0.61,-0.68,-0.69,0.5233333333333334,-0.17499999999999993
2013-10-08 00:00:00,-0.13,0.26,0.88,-0.11,-0.31,-0.02,0.48333333333333334,-0.095
2013-10-09 00:00:00,-0.13,0.26,0.88,-0.11,-0.31,-0.02,0.48333333333333334,-0.095
2013-10-10 00:00:00,-0.39,-0.24,0.25,0.1,0.23,0.32,-0.3433333333333334,-0.14
2013-10-11 00:00:00,1.98,0.98,0.9,0.72,0.64,0.67,0.61,0.54
2013-10-14 00:00:00,0.68,-0.45,-0.46,-0.47,0.03,-0.14,0.11666666666666667,0.31500000000000006
2013-10-15 00:00:00,0.57,1.3,0.99,-0.22,0.33,0.29,0.8200000000000002,-0.6400000000000001
2013-10-16 00:00:00,0.13,-0.83,-0.15,-0.94,-1.21,-1.08,0.7933333333333333,0.615
2013-10-17 00:00:00,0.55,0.26,0.07,-0.12,-0.49,-0.61,0.7000000000000001,0.33
2013-10-18 00:00:00,0.87,1.11,-0.05,0.43,0.83,0.96,-0.09666666666666657,-0.31999999999999995
2013-10-21 00:00:00,-0.19,-0.01,0.28,0.27,0.69,0.51,-0.4633333333333333,-0.29999999999999993
2013-10-22 00:00:00,0.04,-0.08,0.48,0.5,0.28,0.21,-0.18333333333333335,0.17
2013-10-23 00:00:00,-0.93,-0.89,-1.21,-0.65,-1.18,-0.95,-0.08333333333333326,0.24499999999999988
2013-10-24 00:00:00,0.6,0.78,0.34,0.92,0.93,0.93,-0.3533333333333334,-0.09499999999999997
2013-10-25 00:00:00,-0.92,-0.28,-0.6,0.1,0.45,0.36,-0.9033333333333334,-0.495
2013-10-28 00:00:00,-0.09,1.14,0.63,-0.16,0.5,0.23,0.37,-0.945
2013-10-29 00:00:00,0.49,0.3,-0.13,-0.08,-0.26,-0.14,0.38,0.185
2013-10-30 00:00:00,0.51,0.67,0.13,0.06,0.35,0.45,0.15000000000000002,-0.22499999999999998
2013-10-31 00:00:00,-0.91,-1.9,-1.26,-0.65,-0.56,-0.66,-0.7333333333333333,0.44999999999999996
2013-11-01 00:00:00,-0.28,1.1,0.27,0.15,0.25,0.46,0.07666666666666666,-0.7400000000000001
2013-11-04 00:00:00,-1.26,-0.28,-0.8,0.13,0.19,-0.07,-0.8633333333333333,-0.5199999999999999
2013-11-05 00:00:00,-0.17,-0.72,-0.68,-0.23,-0.96,-0.65,0.08999999999999997,0.6399999999999999
2013-11-06 00:00:00,0.49,-1.21,0.77,0.32,-0.21,-0.43,0.12333333333333332,1.115
2013-11-07 00:00:00,-0.14,-0.83,-0.41,-0.2,-0.56,-0.91,0.09666666666666668,0.525
2013-11-08 00:00:00,-0.76,-1.4,-0.65,-0.82,-1.34,-0.86,0.06999999999999995,0.5800000000000001
2013-11-11 00:00:00,-0.99,0.26,-0.8,-2.08,-3.15,-2.45,2.05,-0.0900000000000003
2013-11-12 00:00:00,0.82,1.6,0.45,1.06,1.2,1.22,-0.20333333333333325,-0.45999999999999996
2013-11-13 00:00:00,-1.22,-1.91,-1.48,-0.25,-1.4,-0.9,-0.6866666666666664,0.9199999999999998
2013-11-14 00:00:00,-0.29,0.53,0.3,0.83,0.69,1.28,-0.7533333333333332,-0.33999999999999997
2013-11-15 00:00:00,2.1,1.88,1.8,0.18,0.21,0.39,1.6666666666666667,0.0950000000000002
2013-11-18 00:00:00,-0.18,0.31,0.37,-0.11,-0.83,-0.59,0.6766666666666665,0.11500000000000002
2013-11-19 00:00:00,1.41,0.89,0.84,-0.33,-1.09,-0.78,1.78,0.6399999999999999
2013-11-20 00:00:00,-0.41,-0.71,-0.86,-0.27,-0.1,-0.29,-0.44000000000000006,0.065
2013-11-21 00:00:00,-0.94,-1.53,-0.91,-0.45,-0.66,-0.61,-0.5533333333333333,0.4
2013-11-22 00:00:00,0.9,0.73,0.42,0.21,0.38,0.64,0.27333333333333326,0
2013-11-25 00:00:00,0.36,0.76,0.38,0.26,0.35,0.57,0.10666666666666669,-0.24499999999999994
2013-11-26 00:00:00,-0.44,0.65,0.49,0.19,0.63,0.46,-0.19333333333333338,-0.765
2013-11-27 00:00:00,0.21,-0.03,0.68,0.34,0.43,0.42,-0.10999999999999999,0.07500000000000001
2013-11-28 00:00:00,0.44,1.41,0.52,0.53,0.89,0.49,0.15333333333333343,-0.6649999999999999
2013-11-29 00:00:00,-0.17,0.14,-0.1,-0.05,0.27,0.2,-0.18333333333333335,-0.31500000000000006
2013-12-02 00:00:00,-0.24,-1.31,-0.36,-0.57,-1.03,-0.81,0.16666666666666663,0.7649999999999999
2013-12-03 00:00:00,-0.51,-0.65,-1.74,-1.12,-1.03,-0.78,0.01000000000000012,0.025000000000000022
2013-12-04 00:00:00,-0.78,-1.3,-1.07,-0.69,-0.4,-0.37,-0.5633333333333335,0.1150000000000001
2013-12-05 00:00:00,-0.28,0.24,-0.38,0.39,0.42,0.34,-0.5233333333333334,-0.27499999999999997
2013-12-06 00:00:00,-0.37,-0.17,-0.19,-0.06,-0.05,-0.1,-0.1733333333333333,-0.10499999999999998
2013-12-09 00:00:00,1.41,1.1,0.56,-0.18,-1.09,-0.68,1.6733333333333333,0.61
2013-12-10 00:00:00,-0.24,-0.56,-0.23,-0.42,-1.2,-1,0.53,0.55
2013-12-11 00:00:00,-1.01,-0.89,-0.52,-0.48,-0.45,-0.78,-0.2366666666666667,-0.07499999999999996
2013-12-12 00:00:00,-0.64,-0.52,-0.35,-0.11,0.12,0.51,-0.6766666666666667,-0.175
