,CP91,CD91
30/06/2008 0:00,5.76,5.37
01/07/2008 0:00,5.76,5.37
02/07/2008 0:00,5.76,5.37
03/07/2008 0:00,5.76,5.38
04/07/2008 0:00,5.76,5.38
07/07/2008 0:00,5.76,5.39
08/07/2008 0:00,5.77,5.41
09/07/2008 0:00,5.77,5.41
10/07/2008 0:00,5.79,5.44
11/07/2008 0:00,5.81,5.46
14/07/2008 0:00,5.83,5.48
15/07/2008 0:00,5.84,5.52
16/07/2008 0:00,5.86,5.54
17/07/2008 0:00,5.88,5.55
18/07/2008 0:00,5.9,5.57
21/07/2008 0:00,5.91,5.58
22/07/2008 0:00,5.92,5.59
23/07/2008 0:00,5.92,5.59
24/07/2008 0:00,5.94,5.63
25/07/2008 0:00,5.95,5.63
28/07/2008 0:00,5.96,5.65
29/07/2008 0:00,5.98,5.66
30/07/2008 0:00,5.99,5.67
31/07/2008 0:00,6,5.68
01/08/2008 0:00,6,5.69
04/08/2008 0:00,6.01,5.71
05/08/2008 0:00,6.01,5.72
06/08/2008 0:00,6.01,5.72
07/08/2008 0:00,6.03,5.74
08/08/2008 0:00,6.03,5.75
11/08/2008 0:00,6.04,5.76
12/08/2008 0:00,6.05,5.77
13/08/2008 0:00,6.05,5.78
14/08/2008 0:00,6.06,5.79
15/08/2008 0:00,6.06,5.79
18/08/2008 0:00,6.06,5.79
19/08/2008 0:00,6.06,5.79
20/08/2008 0:00,6.07,5.79
21/08/2008 0:00,6.08,5.79
22/08/2008 0:00,6.09,5.79
25/08/2008 0:00,6.1,5.79
26/08/2008 0:00,6.1,5.79
27/08/2008 0:00,6.1,5.79
28/08/2008 0:00,6.1,5.79
29/08/2008 0:00,6.1,5.79
01/09/2008 0:00,6.1,5.79
02/09/2008 0:00,6.1,5.79
03/09/2008 0:00,6.12,5.79
04/09/2008 0:00,6.14,5.79
05/09/2008 0:00,6.17,5.79
08/09/2008 0:00,6.19,5.79
09/09/2008 0:00,6.2,5.79
10/09/2008 0:00,6.21,5.79
11/09/2008 0:00,6.21,5.79
12/09/2008 0:00,6.22,5.79
15/09/2008 0:00,6.22,5.79
16/09/2008 0:00,6.23,5.79
17/09/2008 0:00,6.24,5.79
18/09/2008 0:00,6.29,5.79
19/09/2008 0:00,6.32,5.79
22/09/2008 0:00,6.35,5.79
23/09/2008 0:00,6.38,5.79
24/09/2008 0:00,6.41,5.79
25/09/2008 0:00,6.47,5.8
26/09/2008 0:00,6.51,5.81
29/09/2008 0:00,6.54,5.82
30/09/2008 0:00,6.56,5.83
01/10/2008 0:00,6.58,5.85
02/10/2008 0:00,6.6,5.88
03/10/2008 0:00,6.6,5.88
06/10/2008 0:00,6.61,5.91
07/10/2008 0:00,6.64,5.95
08/10/2008 0:00,6.65,5.96
09/10/2008 0:00,6.66,5.96
10/10/2008 0:00,6.7,5.98
13/10/2008 0:00,6.75,6
14/10/2008 0:00,6.8,6.03
15/10/2008 0:00,6.88,6.06
16/10/2008 0:00,6.97,6.08
17/10/2008 0:00,7.05,6.1
20/10/2008 0:00,7.11,6.12
21/10/2008 0:00,7.14,6.14
22/10/2008 0:00,7.16,6.15
23/10/2008 0:00,7.18,6.16
24/10/2008 0:00,7.21,6.18
27/10/2008 0:00,7.21,6.04
28/10/2008 0:00,7.22,6.05
29/10/2008 0:00,7.23,6.06
30/10/2008 0:00,7.24,6.06
31/10/2008 0:00,7.25,5.98
03/11/2008 0:00,7.25,5.97
04/11/2008 0:00,7.26,5.94
05/11/2008 0:00,7.26,5.93
06/11/2008 0:00,7.26,5.92
07/11/2008 0:00,7.24,5.69
10/11/2008 0:00,7.24,5.69
11/11/2008 0:00,7.24,5.69
12/11/2008 0:00,7.24,5.59
13/11/2008 0:00,7.24,5.59
14/11/2008 0:00,7.23,5.56
17/11/2008 0:00,7.23,5.52
18/11/2008 0:00,7.23,5.51
19/11/2008 0:00,7.23,5.5
20/11/2008 0:00,7.22,5.49
21/11/2008 0:00,7.2,5.48
24/11/2008 0:00,7.18,5.48
25/11/2008 0:00,7.16,5.47
26/11/2008 0:00,7.15,5.45
27/11/2008 0:00,7.14,5.45
28/11/2008 0:00,7.12,5.45
01/12/2008 0:00,7.1,5.45
02/12/2008 0:00,7.11,5.45
03/12/2008 0:00,7.12,5.45
04/12/2008 0:00,7.12,5.45
05/12/2008 0:00,7.12,5.45
08/12/2008 0:00,7.12,5.45
09/12/2008 0:00,7.12,5.44
10/12/2008 0:00,7.12,5.44
11/12/2008 0:00,7.03,4.75
12/12/2008 0:00,6.96,4.75
15/12/2008 0:00,6.87,4.74
16/12/2008 0:00,6.79,4.49
17/12/2008 0:00,6.71,4.34
18/12/2008 0:00,6.66,4.24
19/12/2008 0:00,6.61,4.19
22/12/2008 0:00,6.56,4.09
23/12/2008 0:00,6.53,4.03
24/12/2008 0:00,6.49,3.98
25/12/2008 0:00,6.49,3.98
26/12/2008 0:00,6.46,3.95
29/12/2008 0:00,6.43,3.94
30/12/2008 0:00,6.4,3.93
31/12/2008 0:00,6.39,3.93
01/01/2009 0:00,6.39,3.93
02/01/2009 0:00,6.36,3.93
05/01/2009 0:00,6.32,3.92
06/01/2009 0:00,6.27,3.92
07/01/2009 0:00,6.24,3.92
08/01/2009 0:00,6.08,3.25
09/01/2009 0:00,5.93,3.18
12/01/2009 0:00,5.66,3.18
13/01/2009 0:00,5.37,3.13
14/01/2009 0:00,5.17,3.02
15/01/2009 0:00,5,2.98
16/01/2009 0:00,4.84,2.97
19/01/2009 0:00,4.64,2.97
20/01/2009 0:00,4.43,2.97
21/01/2009 0:00,4.33,2.97
22/01/2009 0:00,4.23,2.96
23/01/2009 0:00,4.16,2.96
26/01/2009 0:00,4.16,2.96
27/01/2009 0:00,4.16,2.96
28/01/2009 0:00,4.09,2.96
29/01/2009 0:00,3.98,2.96
30/01/2009 0:00,3.95,2.96
02/02/2009 0:00,3.94,2.96
03/02/2009 0:00,3.91,2.96
04/02/2009 0:00,3.87,2.96
05/02/2009 0:00,3.84,2.92
06/02/2009 0:00,3.82,2.92
09/02/2009 0:00,3.8,2.92
10/02/2009 0:00,3.76,2.92
11/02/2009 0:00,3.74,2.92
12/02/2009 0:00,3.53,2.64
13/02/2009 0:00,3.41,2.57
16/02/2009 0:00,3.36,2.57
17/02/2009 0:00,3.34,2.57
18/02/2009 0:00,3.32,2.56
19/02/2009 0:00,3.31,2.55
20/02/2009 0:00,3.29,2.54
23/02/2009 0:00,3.24,2.53
24/02/2009 0:00,3.23,2.51
25/02/2009 0:00,3.22,2.51
26/02/2009 0:00,3.2,2.49
27/02/2009 0:00,3.16,2.49
02/03/2009 0:00,3.15,2.49
03/03/2009 0:00,3.14,2.49
04/03/2009 0:00,3.14,2.49
05/03/2009 0:00,3.14,2.49
06/03/2009 0:00,3.13,2.49
09/03/2009 0:00,3.12,2.45
10/03/2009 0:00,3.12,2.45
11/03/2009 0:00,3.12,2.45
12/03/2009 0:00,3.11,2.45
13/03/2009 0:00,3.11,2.43
16/03/2009 0:00,3.11,2.43
17/03/2009 0:00,3.11,2.43
18/03/2009 0:00,3.11,2.43
19/03/2009 0:00,3.11,2.43
20/03/2009 0:00,3.11,2.43
23/03/2009 0:00,3.11,2.43
24/03/2009 0:00,3.1,2.43
25/03/2009 0:00,3.1,2.43
26/03/2009 0:00,3.1,2.43
27/03/2009 0:00,3.1,2.43
30/03/2009 0:00,3.1,2.43
31/03/2009 0:00,3.1,2.43
01/04/2009 0:00,3.1,2.43
02/04/2009 0:00,3.1,2.43
03/04/2009 0:00,3.1,2.43
06/04/2009 0:00,3.1,2.43
07/04/2009 0:00,3.1,2.43
08/04/2009 0:00,3.1,2.43
09/04/2009 0:00,3.09,2.43
10/04/2009 0:00,3.09,2.43
13/04/2009 0:00,3.08,2.43
14/04/2009 0:00,3.07,2.43
15/04/2009 0:00,3.06,2.42
16/04/2009 0:00,3.05,2.41
17/04/2009 0:00,3.04,2.41
20/04/2009 0:00,3.03,2.41
21/04/2009 0:00,3.03,2.41
22/04/2009 0:00,3.03,2.41
23/04/2009 0:00,3.03,2.41
24/04/2009 0:00,3.03,2.41
27/04/2009 0:00,3.03,2.41
28/04/2009 0:00,3.03,2.41
29/04/2009 0:00,3.02,2.41
30/04/2009 0:00,3.02,2.41
01/05/2009 0:00,3.02,2.41
04/05/2009 0:00,3.02,2.41
05/05/2009 0:00,3.02,2.41
06/05/2009 0:00,3.02,2.41
07/05/2009 0:00,3.02,2.41
08/05/2009 0:00,3.02,2.41
11/05/2009 0:00,3.02,2.41
12/05/2009 0:00,3.02,2.41
13/05/2009 0:00,3.02,2.41
14/05/2009 0:00,3.02,2.41
15/05/2009 0:00,3.02,2.41
18/05/2009 0:00,3.02,2.41
19/05/2009 0:00,3.02,2.41
20/05/2009 0:00,3.02,2.41
21/05/2009 0:00,3.02,2.41
22/05/2009 0:00,3.02,2.41
25/05/2009 0:00,3.02,2.41
26/05/2009 0:00,3,2.41
27/05/2009 0:00,2.99,2.41
28/05/2009 0:00,2.98,2.41
29/05/2009 0:00,2.97,2.41
01/06/2009 0:00,2.95,2.41
02/06/2009 0:00,2.94,2.41
03/06/2009 0:00,2.92,2.41
04/06/2009 0:00,2.92,2.42
05/06/2009 0:00,2.92,2.41
08/06/2009 0:00,2.9,2.41
09/06/2009 0:00,2.89,2.41
10/06/2009 0:00,2.88,2.41
11/06/2009 0:00,2.88,2.41
12/06/2009 0:00,2.87,2.41
15/06/2009 0:00,2.85,2.41
16/06/2009 0:00,2.85,2.41
17/06/2009 0:00,2.85,2.41
18/06/2009 0:00,2.84,2.41
19/06/2009 0:00,2.83,2.41
22/06/2009 0:00,2.83,2.41
23/06/2009 0:00,2.83,2.41
24/06/2009 0:00,2.83,2.41
25/06/2009 0:00,2.82,2.41
26/06/2009 0:00,2.81,2.41
29/06/2009 0:00,2.79,2.41
30/06/2009 0:00,2.78,2.41
01/07/2009 0:00,2.78,2.41
02/07/2009 0:00,2.77,2.41
03/07/2009 0:00,2.75,2.41
06/07/2009 0:00,2.76,2.41
07/07/2009 0:00,2.76,2.41
08/07/2009 0:00,2.76,2.41
09/07/2009 0:00,2.75,2.41
10/07/2009 0:00,2.75,2.41
13/07/2009 0:00,2.75,2.41
14/07/2009 0:00,2.75,2.41
15/07/2009 0:00,2.75,2.41
16/07/2009 0:00,2.75,2.41
17/07/2009 0:00,2.75,2.41
20/07/2009 0:00,2.75,2.41
21/07/2009 0:00,2.74,2.41
22/07/2009 0:00,2.74,2.41
23/07/2009 0:00,2.73,2.41
24/07/2009 0:00,2.73,2.41
27/07/2009 0:00,2.72,2.41
28/07/2009 0:00,2.72,2.41
29/07/2009 0:00,2.72,2.41
30/07/2009 0:00,2.72,2.41
31/07/2009 0:00,2.72,2.41
03/08/2009 0:00,2.72,2.41
04/08/2009 0:00,2.72,2.41
05/08/2009 0:00,2.72,2.41
06/08/2009 0:00,2.72,2.42
07/08/2009 0:00,2.72,2.42
10/08/2009 0:00,2.73,2.42
11/08/2009 0:00,2.73,2.42
12/08/2009 0:00,2.73,2.42
13/08/2009 0:00,2.73,2.45
14/08/2009 0:00,2.73,2.47
17/08/2009 0:00,2.74,2.48
18/08/2009 0:00,2.74,2.49
19/08/2009 0:00,2.75,2.49
20/08/2009 0:00,2.77,2.51
21/08/2009 0:00,2.78,2.51
24/08/2009 0:00,2.79,2.51
25/08/2009 0:00,2.8,2.52
26/08/2009 0:00,2.8,2.56
27/08/2009 0:00,2.81,2.57
28/08/2009 0:00,2.81,2.57
31/08/2009 0:00,2.82,2.57
01/09/2009 0:00,2.82,2.57
02/09/2009 0:00,2.82,2.57
03/09/2009 0:00,2.82,2.57
04/09/2009 0:00,2.82,2.57
07/09/2009 0:00,2.82,2.57
08/09/2009 0:00,2.82,2.57
09/09/2009 0:00,2.82,2.57
10/09/2009 0:00,2.82,2.58
11/09/2009 0:00,2.82,2.59
14/09/2009 0:00,2.82,2.61
15/09/2009 0:00,2.82,2.62
16/09/2009 0:00,2.82,2.63
17/09/2009 0:00,2.83,2.64
18/09/2009 0:00,2.83,2.65
21/09/2009 0:00,2.84,2.68
22/09/2009 0:00,2.84,2.7
23/09/2009 0:00,2.84,2.71
24/09/2009 0:00,2.85,2.72
25/09/2009 0:00,2.86,2.72
28/09/2009 0:00,2.87,2.73
29/09/2009 0:00,2.89,2.74
30/09/2009 0:00,2.9,2.75
01/10/2009 0:00,2.91,2.76
02/10/2009 0:00,2.91,2.76
05/10/2009 0:00,2.92,2.77
06/10/2009 0:00,2.92,2.78
07/10/2009 0:00,2.92,2.79
08/10/2009 0:00,2.94,2.8
09/10/2009 0:00,2.95,2.81
12/10/2009 0:00,2.96,2.81
13/10/2009 0:00,2.96,2.81
14/10/2009 0:00,2.96,2.81
15/10/2009 0:00,2.96,2.8
16/10/2009 0:00,2.96,2.8
19/10/2009 0:00,2.96,2.8
20/10/2009 0:00,2.96,2.79
21/10/2009 0:00,2.96,2.79
22/10/2009 0:00,2.96,2.79
23/10/2009 0:00,2.96,2.79
26/10/2009 0:00,2.96,2.79
27/10/2009 0:00,2.96,2.79
28/10/2009 0:00,2.96,2.79
29/10/2009 0:00,2.96,2.79
30/10/2009 0:00,2.96,2.79
02/11/2009 0:00,2.96,2.79
03/11/2009 0:00,2.96,2.79
04/11/2009 0:00,2.96,2.79
05/11/2009 0:00,2.96,2.79
06/11/2009 0:00,2.96,2.79
09/11/2009 0:00,2.96,2.79
10/11/2009 0:00,2.96,2.79
11/11/2009 0:00,2.96,2.79
12/11/2009 0:00,2.96,2.79
13/11/2009 0:00,2.96,2.79
16/11/2009 0:00,2.96,2.79
17/11/2009 0:00,2.95,2.79
18/11/2009 0:00,2.95,2.79
19/11/2009 0:00,2.94,2.79
20/11/2009 0:00,2.94,2.79
23/11/2009 0:00,2.94,2.79
24/11/2009 0:00,2.94,2.79
25/11/2009 0:00,2.94,2.79
26/11/2009 0:00,2.94,2.79
27/11/2009 0:00,2.94,2.79
30/11/2009 0:00,2.94,2.79
01/12/2009 0:00,2.94,2.79
02/12/2009 0:00,2.94,2.79
03/12/2009 0:00,2.94,2.79
04/12/2009 0:00,2.94,2.79
07/12/2009 0:00,2.94,2.79
08/12/2009 0:00,2.94,2.79
09/12/2009 0:00,2.94,2.79
10/12/2009 0:00,2.94,2.79
11/12/2009 0:00,2.95,2.79
14/12/2009 0:00,2.95,2.79
15/12/2009 0:00,2.95,2.79
16/12/2009 0:00,2.96,2.83
17/12/2009 0:00,2.96,2.85
18/12/2009 0:00,2.97,2.85
21/12/2009 0:00,2.99,2.85
22/12/2009 0:00,3.01,2.85
23/12/2009 0:00,3.02,2.85
24/12/2009 0:00,3.04,2.85
25/12/2009 0:00,3.04,2.85
28/12/2009 0:00,3.05,2.85
29/12/2009 0:00,3.06,2.85
30/12/2009 0:00,3.07,2.86
31/12/2009 0:00,3.07,2.86
01/01/2010 0:00,3.07,2.86
04/01/2010 0:00,3.08,2.88
05/01/2010 0:00,3.09,2.88
06/01/2010 0:00,3.09,2.88
07/01/2010 0:00,3.1,2.88
08/01/2010 0:00,3.1,2.88
11/01/2010 0:00,3.1,2.88
12/01/2010 0:00,3.1,2.88
13/01/2010 0:00,3.1,2.88
14/01/2010 0:00,3.1,2.88
15/01/2010 0:00,3.1,2.88
18/01/2010 0:00,3.1,2.88
19/01/2010 0:00,3.1,2.88
20/01/2010 0:00,3.1,2.88
21/01/2010 0:00,3.1,2.88
22/01/2010 0:00,3.1,2.88
25/01/2010 0:00,3.1,2.88
26/01/2010 0:00,3.1,2.88
27/01/2010 0:00,3.1,2.88
28/01/2010 0:00,3.1,2.88
29/01/2010 0:00,3.1,2.88
01/02/2010 0:00,3.1,2.88
02/02/2010 0:00,3.1,2.88
03/02/2010 0:00,3.1,2.88
04/02/2010 0:00,3.1,2.88
05/02/2010 0:00,3.1,2.88
08/02/2010 0:00,3.1,2.88
09/02/2010 0:00,3.1,2.88
10/02/2010 0:00,3.1,2.88
11/02/2010 0:00,3.1,2.88
12/02/2010 0:00,3.1,2.88
15/02/2010 0:00,3.1,2.88
16/02/2010 0:00,3.1,2.88
17/02/2010 0:00,3.1,2.88
18/02/2010 0:00,3.1,2.88
19/02/2010 0:00,3.1,2.88
22/02/2010 0:00,3.1,2.88
23/02/2010 0:00,3.1,2.88
24/02/2010 0:00,3.09,2.88
25/02/2010 0:00,3.09,2.88
26/02/2010 0:00,3.09,2.88
01/03/2010 0:00,3.09,2.88
02/03/2010 0:00,3.09,2.88
03/03/2010 0:00,3.09,2.88
04/03/2010 0:00,3.09,2.88
05/03/2010 0:00,3.09,2.86
08/03/2010 0:00,3.09,2.86
09/03/2010 0:00,3.09,2.86
10/03/2010 0:00,3.09,2.86
11/03/2010 0:00,3.09,2.84
12/03/2010 0:00,3.08,2.83
15/03/2010 0:00,3.08,2.83
16/03/2010 0:00,3.07,2.82
17/03/2010 0:00,3.06,2.82
18/03/2010 0:00,3.05,2.82
19/03/2010 0:00,3.05,2.82
22/03/2010 0:00,3.04,2.81
23/03/2010 0:00,3.03,2.81
24/03/2010 0:00,3.01,2.81
25/03/2010 0:00,3,2.81
26/03/2010 0:00,2.99,2.78
29/03/2010 0:00,2.96,2.78
30/03/2010 0:00,2.93,2.78
31/03/2010 0:00,2.9,2.78
01/04/2010 0:00,2.89,2.78
02/04/2010 0:00,2.88,2.78
05/04/2010 0:00,2.86,2.72
06/04/2010 0:00,2.83,2.63
07/04/2010 0:00,2.81,2.63
08/04/2010 0:00,2.78,2.53
09/04/2010 0:00,2.75,2.46
12/04/2010 0:00,2.71,2.45
13/04/2010 0:00,2.7,2.45
14/04/2010 0:00,2.69,2.45
15/04/2010 0:00,2.67,2.45
16/04/2010 0:00,2.66,2.45
19/04/2010 0:00,2.64,2.45
20/04/2010 0:00,2.63,2.45
21/04/2010 0:00,2.62,2.45
22/04/2010 0:00,2.62,2.45
23/04/2010 0:00,2.62,2.45
26/04/2010 0:00,2.62,2.45
27/04/2010 0:00,2.62,2.45
28/04/2010 0:00,2.62,2.45
29/04/2010 0:00,2.62,2.45
30/04/2010 0:00,2.62,2.45
03/05/2010 0:00,2.62,2.45
04/05/2010 0:00,2.62,2.45
05/05/2010 0:00,2.62,2.45
06/05/2010 0:00,2.62,2.45
07/05/2010 0:00,2.62,2.45
10/05/2010 0:00,2.61,2.45
11/05/2010 0:00,2.61,2.45
12/05/2010 0:00,2.61,2.45
13/05/2010 0:00,2.62,2.45
14/05/2010 0:00,2.63,2.45
17/05/2010 0:00,2.64,2.45
18/05/2010 0:00,2.65,2.45
19/05/2010 0:00,2.65,2.45
20/05/2010 0:00,2.66,2.45
21/05/2010 0:00,2.66,2.45
24/05/2010 0:00,2.67,2.45
25/05/2010 0:00,2.68,2.45
26/05/2010 0:00,2.68,2.45
27/05/2010 0:00,2.69,2.45
28/05/2010 0:00,2.69,2.45
31/05/2010 0:00,2.69,2.45
01/06/2010 0:00,2.69,2.45
02/06/2010 0:00,2.69,2.45
03/06/2010 0:00,2.69,2.45
04/06/2010 0:00,2.69,2.45
07/06/2010 0:00,2.69,2.45
08/06/2010 0:00,2.7,2.45
09/06/2010 0:00,2.7,2.45
10/06/2010 0:00,2.7,2.45
11/06/2010 0:00,2.7,2.45
14/06/2010 0:00,2.7,2.45
15/06/2010 0:00,2.7,2.45
16/06/2010 0:00,2.7,2.45
17/06/2010 0:00,2.7,2.45
18/06/2010 0:00,2.7,2.45
21/06/2010 0:00,2.7,2.45
22/06/2010 0:00,2.71,2.45
23/06/2010 0:00,2.71,2.45
24/06/2010 0:00,2.71,2.46
25/06/2010 0:00,2.71,2.46
28/06/2010 0:00,2.71,2.46
29/06/2010 0:00,2.71,2.46
30/06/2010 0:00,2.71,2.46
01/07/2010 0:00,2.71,2.46
02/07/2010 0:00,2.71,2.46
05/07/2010 0:00,2.71,2.46
06/07/2010 0:00,2.71,2.46
07/07/2010 0:00,2.71,2.46
08/07/2010 0:00,2.71,2.46
09/07/2010 0:00,2.84,2.63
12/07/2010 0:00,2.83,2.63
13/07/2010 0:00,2.82,2.63
14/07/2010 0:00,2.82,2.63
15/07/2010 0:00,2.82,2.63
16/07/2010 0:00,2.81,2.63
19/07/2010 0:00,2.81,2.63
20/07/2010 0:00,2.81,2.63
21/07/2010 0:00,2.81,2.63
22/07/2010 0:00,2.81,2.63
23/07/2010 0:00,2.81,2.63
26/07/2010 0:00,2.81,2.63
27/07/2010 0:00,2.81,2.63
28/07/2010 0:00,2.81,2.63
29/07/2010 0:00,2.81,2.63
30/07/2010 0:00,2.81,2.63
02/08/2010 0:00,2.81,2.63
03/08/2010 0:00,2.81,2.63
04/08/2010 0:00,2.82,2.63
05/08/2010 0:00,2.82,2.63
06/08/2010 0:00,2.82,2.63
09/08/2010 0:00,2.83,2.63
10/08/2010 0:00,2.84,2.63
11/08/2010 0:00,2.84,2.63
12/08/2010 0:00,2.84,2.63
13/08/2010 0:00,2.84,2.63
16/08/2010 0:00,2.84,2.63
17/08/2010 0:00,2.84,2.63
18/08/2010 0:00,2.84,2.63
19/08/2010 0:00,2.84,2.63
20/08/2010 0:00,2.84,2.63
23/08/2010 0:00,2.83,2.63
24/08/2010 0:00,2.83,2.63
25/08/2010 0:00,2.82,2.63
26/08/2010 0:00,2.82,2.63
27/08/2010 0:00,2.82,2.63
30/08/2010 0:00,2.82,2.63
31/08/2010 0:00,2.82,2.66
01/09/2010 0:00,2.82,2.66
02/09/2010 0:00,2.82,2.66
03/09/2010 0:00,2.82,2.66
06/09/2010 0:00,2.82,2.66
07/09/2010 0:00,2.82,2.66
08/09/2010 0:00,2.82,2.66
09/09/2010 0:00,2.81,2.66
10/09/2010 0:00,2.79,2.66
13/09/2010 0:00,2.79,2.66
14/09/2010 0:00,2.79,2.66
15/09/2010 0:00,2.79,2.66
16/09/2010 0:00,2.79,2.66
17/09/2010 0:00,2.79,2.66
20/09/2010 0:00,2.79,2.66
21/09/2010 0:00,2.79,2.66
22/09/2010 0:00,2.79,2.66
23/09/2010 0:00,2.79,2.66
24/09/2010 0:00,2.79,2.66
27/09/2010 0:00,2.79,2.66
28/09/2010 0:00,2.79,2.66
29/09/2010 0:00,2.79,2.66
30/09/2010 0:00,2.79,2.66
01/10/2010 0:00,2.79,2.66
04/10/2010 0:00,2.79,2.66
05/10/2010 0:00,2.79,2.66
06/10/2010 0:00,2.79,2.66
07/10/2010 0:00,2.79,2.66
08/10/2010 0:00,2.79,2.66
11/10/2010 0:00,2.79,2.66
12/10/2010 0:00,2.79,2.67
13/10/2010 0:00,2.78,2.68
14/10/2010 0:00,2.78,2.67
15/10/2010 0:00,2.77,2.66
18/10/2010 0:00,2.77,2.66
19/10/2010 0:00,2.77,2.66
20/10/2010 0:00,2.77,2.66
21/10/2010 0:00,2.77,2.66
22/10/2010 0:00,2.77,2.66
25/10/2010 0:00,2.77,2.66
26/10/2010 0:00,2.77,2.66
27/10/2010 0:00,2.77,2.66
28/10/2010 0:00,2.77,2.66
29/10/2010 0:00,2.77,2.66
01/11/2010 0:00,2.77,2.66
02/11/2010 0:00,2.77,2.66
03/11/2010 0:00,2.77,2.66
04/11/2010 0:00,2.77,2.66
05/11/2010 0:00,2.77,2.66
08/11/2010 0:00,2.77,2.66
09/11/2010 0:00,2.77,2.66
10/11/2010 0:00,2.77,2.66
11/11/2010 0:00,2.77,2.66
12/11/2010 0:00,2.77,2.66
15/11/2010 0:00,2.77,2.66
16/11/2010 0:00,2.83,2.8
17/11/2010 0:00,2.86,2.8
18/11/2010 0:00,2.87,2.8
19/11/2010 0:00,2.88,2.8
22/11/2010 0:00,2.88,2.8
23/11/2010 0:00,2.88,2.8
24/11/2010 0:00,2.88,2.8
25/11/2010 0:00,2.88,2.8
26/11/2010 0:00,2.9,2.8
29/11/2010 0:00,2.91,2.8
30/11/2010 0:00,2.91,2.8
01/12/2010 0:00,2.91,2.8
02/12/2010 0:00,2.91,2.8
03/12/2010 0:00,2.91,2.8
06/12/2010 0:00,2.9,2.8
07/12/2010 0:00,2.9,2.8
08/12/2010 0:00,2.91,2.8
09/12/2010 0:00,2.92,2.8
10/12/2010 0:00,2.92,2.8
13/12/2010 0:00,2.92,2.8
14/12/2010 0:00,2.93,2.8
15/12/2010 0:00,2.94,2.8
16/12/2010 0:00,2.94,2.8
17/12/2010 0:00,2.95,2.8
20/12/2010 0:00,2.96,2.8
21/12/2010 0:00,2.96,2.8
22/12/2010 0:00,2.97,2.8
23/12/2010 0:00,2.98,2.8
24/12/2010 0:00,2.98,2.8
27/12/2010 0:00,2.99,2.8
28/12/2010 0:00,3,2.8
29/12/2010 0:00,3.01,2.8
30/12/2010 0:00,3.01,2.8
31/12/2010 0:00,3.01,2.8
03/01/2011 0:00,3.01,2.8
04/01/2011 0:00,3.01,2.8
05/01/2011 0:00,3.01,2.8
06/01/2011 0:00,3.01,2.8
07/01/2011 0:00,3,2.8
10/01/2011 0:00,3,2.8
11/01/2011 0:00,3,2.8
12/01/2011 0:00,3,2.8
13/01/2011 0:00,3.12,2.98
14/01/2011 0:00,3.12,2.98
17/01/2011 0:00,3.13,2.98
18/01/2011 0:00,3.13,2.98
19/01/2011 0:00,3.13,2.98
20/01/2011 0:00,3.14,3
21/01/2011 0:00,3.14,3
24/01/2011 0:00,3.15,3.01
25/01/2011 0:00,3.16,3.01
26/01/2011 0:00,3.17,3.01
27/01/2011 0:00,3.18,3.02
28/01/2011 0:00,3.18,3.03
31/01/2011 0:00,3.19,3.05
01/02/2011 0:00,3.2,3.05
02/02/2011 0:00,3.2,3.05
03/02/2011 0:00,3.2,3.05
04/02/2011 0:00,3.2,3.05
07/02/2011 0:00,3.21,3.08
08/02/2011 0:00,3.22,3.09
09/02/2011 0:00,3.23,3.09
10/02/2011 0:00,3.24,3.11
11/02/2011 0:00,3.24,3.12
14/02/2011 0:00,3.26,3.13
15/02/2011 0:00,3.27,3.13
16/02/2011 0:00,3.29,3.14
17/02/2011 0:00,3.3,3.15
18/02/2011 0:00,3.31,3.15
21/02/2011 0:00,3.32,3.15
22/02/2011 0:00,3.32,3.15
23/02/2011 0:00,3.33,3.15
24/02/2011 0:00,3.33,3.16
25/02/2011 0:00,3.34,3.16
28/02/2011 0:00,3.34,3.17
01/03/2011 0:00,3.34,3.17
02/03/2011 0:00,3.35,3.17
03/03/2011 0:00,3.37,3.23
04/03/2011 0:00,3.38,3.27
07/03/2011 0:00,3.39,3.29
08/03/2011 0:00,3.45,3.3
09/03/2011 0:00,3.47,3.3
10/03/2011 0:00,3.51,3.39
11/03/2011 0:00,3.54,3.39
14/03/2011 0:00,3.55,3.39
15/03/2011 0:00,3.54,3.39
16/03/2011 0:00,3.54,3.39
17/03/2011 0:00,3.54,3.39
18/03/2011 0:00,3.53,3.39
21/03/2011 0:00,3.53,3.39
22/03/2011 0:00,3.53,3.39
23/03/2011 0:00,3.53,3.39
24/03/2011 0:00,3.53,3.39
25/03/2011 0:00,3.52,3.39
28/03/2011 0:00,3.52,3.39
29/03/2011 0:00,3.53,3.39
30/03/2011 0:00,3.54,3.39
31/03/2011 0:00,3.56,3.39
01/04/2011 0:00,3.57,3.39
04/04/2011 0:00,3.58,3.39
05/04/2011 0:00,3.58,3.39
06/04/2011 0:00,3.58,3.39
07/04/2011 0:00,3.54,3.39
08/04/2011 0:00,3.51,3.39
11/04/2011 0:00,3.5,3.4
12/04/2011 0:00,3.49,3.4
13/04/2011 0:00,3.49,3.4
14/04/2011 0:00,3.48,3.4
15/04/2011 0:00,3.49,3.4
18/04/2011 0:00,3.49,3.4
19/04/2011 0:00,3.49,3.4
20/04/2011 0:00,3.49,3.4
21/04/2011 0:00,3.49,3.4
22/04/2011 0:00,3.49,3.41
25/04/2011 0:00,3.49,3.41
26/04/2011 0:00,3.5,3.42
